Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,First_Seen,Last_Seen
Alteryx,"Mid-Level Software Engineer (TypeScript, React, AI)",https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/US---Remote/Mid-Level-Software-Engineer--TypeScript-React-_R11885,"Colorado, USA - Remote, United States of America",2026-03-25,2,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",TYPESCRIPT,"[""TYPESCRIPT"", ""AI""]",8.3,2.0,2026-03-25,2026-03-27
Alteryx,Project Manager- Information Security,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Bangalore-India/Project-Manager--Information-Security_R11450,"Bengaluru, India, India",2026-03-25,2,Security,Manager,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",5.0,0.0,2026-03-25,2026-03-27
Alteryx,Senior Python Engineer — Connectors & Performance,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Prague-Czechia/Senior-Python-Engineer---Connectors---Performance_R11804-1,"Czech Republic, Czechia",2026-03-24,3,Engineering,Director+,Warehouse/Processing,ETL/Integration,"[""ETL/Integration""]",PYTHON,"[""PYTHON""]",7.0,1.0,2026-03-25,2026-03-27
Alteryx,Senior Sales Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/US---Remote/Senior-Sales-Engineer_R11748,"North Carolina, USA - Remote, United States of America",2026-03-24,3,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",7.0,1.0,2026-03-25,2026-03-27
Alteryx,Senior Software Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/NSW-Australia---Remote/Senior-Software-Engineer_R11669,"NSW, Australia - Remote, Australia",2026-03-25,2,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.0,1.0,2026-03-25,2026-03-27
Alteryx,Software Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Colorado-USA---Remote/Software-Engineer_R11934,"Colorado, USA - Remote, United States of America",2026-03-26,1,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",6.3,0.0,2026-03-26,2026-03-27
Alteryx,Sr. Cloud Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/US---Remote/Sr-Cloud-Engineer_R11978,"Irvine, California, United States of America",2026-03-24,3,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",2.7,1.0,2026-03-25,2026-03-27
Alteryx,Sr. Software Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Bangalore-India/Sr-Software-Engineer_R11762,"Bengaluru, India, India",2026-03-25,2,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.0,1.0,2026-03-25,2026-03-27
Alteryx,Sr. Technical Program Manager,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/US---Remote/Sr-Product-Delivery-Program-Manager_R11465-1,"Irvine, California, United States of America",2026-03-24,3,Product,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",MANAGEMENT,"[""MANAGEMENT""]",5.0,1.0,2026-03-25,2026-03-27
Alteryx,Sr.Software Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Bangalore-India/SrSoftware-Engineer_R11776,"Bengaluru, India, India",2026-03-25,2,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.0,1.0,2026-03-25,2026-03-27
Alteryx,Staff Software Architect,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/US---Remote/Principal-Software-Architect_R11388,"Irvine, California, United States of America",2026-03-24,3,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",8.0,1.0,2026-03-25,2026-03-27
Alteryx,Staff/Principal Developer Platform Architect,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/US---Remote/Staff-Principal-Developer-Platform-Architect_R12007,"Irvine, California, United States of America",2026-03-26,1,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",8.0,1.0,2026-03-27,2026-03-27
Ataccama,"Senior Manager, Field Marketing - North America",https://jobs.ataccama.com/b1b47f5b-9a4c-4d11-ae96-128560b3c978/toronto/growth-and-digital-marketing/,Toronto,,,Marketing,Senior,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",6.5,1.0,2026-03-25,2026-03-27
Ataccama,"Senior Manager, Field Marketing - North America",https://jobs.ataccama.com/5663dd35-b0bf-436c-95b1-b72971928941/boston/growth-and-digital-marketing/,Toronto,,,Marketing,Senior,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",6.5,1.0,2026-03-25,2026-03-27
Ataccama,"VP, Global Field & Partner Marketing",https://jobs.ataccama.com/91f32074-0083-4eaa-8b51-23c0e332b2f6/toronto/growth-and-digital-marketing/,Toronto,,,Marketing,Director+,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",,[],8.0,1.0,2026-03-25,2026-03-27
Ataccama,"VP, Global Field & Partner Marketing",https://jobs.ataccama.com/e1f8b4f9-5cb7-4315-b17e-f689aba38346/boston/growth-and-digital-marketing/,Toronto,,,Marketing,Director+,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",,[],8.0,1.0,2026-03-25,2026-03-27
Atlan,Implementation Engineer,https://jobs.ashbyhq.com/atlan/8c585cce-14ca-46c6-ab9e-0559e0177dbb,United States,2025-11-26,121,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",7.8,0.0,2026-03-26,2026-03-27
Atlan,Principal Customer Success Manager,https://jobs.ashbyhq.com/atlan/cc0e1742-3cb4-42d8-ab5e-1f7b911e167e,United States,2025-11-14,133,Customer Success,Principal/Staff,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",7.5,1.0,2026-03-26,2026-03-27
Atlan,Principal Engineer (Data Platform),https://jobs.ashbyhq.com/atlan/d5fde70c-624e-4307-bd7c-385cb810ee7d,India,2026-02-06,49,Engineering,Principal/Staff,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",9.5,1.0,2026-03-26,2026-03-27
Atlan,Principal Engineer (Data Platform),https://jobs.ashbyhq.com/atlan/75ab461e-0072-4f7d-9b50-2e6b76666b65,United States,2026-03-11,16,Engineering,Principal/Staff,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",9.5,1.0,2026-03-26,2026-03-27
Atlan,Senior Sales Engineer EMEA,https://jobs.ashbyhq.com/atlan/9a65a645-7437-4963-929e-d60f4cf375f3,United Kingdom,2026-03-18,9,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",6.5,1.0,2026-03-26,2026-03-27
Atlan,Sr. Cybersecurity Engineer,https://jobs.ashbyhq.com/atlan/254c1250-953b-4323-8d18-9fe5e41d8d7d,India,2025-11-04,143,Security,Senior,Data Intelligence,Security / Compliance,"[""Security / Compliance""]",ENGINEERING,"[""ENGINEERING"", ""SECURITY""]",6.5,1.0,2026-03-26,2026-03-27
Atlan,Sr. Engineering Manager,https://jobs.ashbyhq.com/atlan/aea0a9e5-6555-4e35-9753-3a443bcf2624,India,2025-08-06,233,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",8.5,1.0,2026-03-26,2026-03-27
Atlan,Sr. GRC Engineer,https://jobs.ashbyhq.com/atlan/7120f73f-e653-4316-9d1a-590aa3cb2911,India,2026-03-05,22,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",8.5,1.0,2026-03-26,2026-03-27
Atlan,Sr. IT Engineer,https://jobs.ashbyhq.com/atlan/27f28d2f-a894-4367-959a-c55cbc33c2e4,Mexico,2026-02-27,28,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",6.5,1.0,2026-03-26,2026-03-27
Atlan,"Sr. Systems Engineer, IT (Endpoint Engineering)",https://jobs.ashbyhq.com/atlan/eeafd6fc-0368-4cce-968b-265673f78716,India,2026-02-12,43,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",8.5,1.0,2026-03-26,2026-03-27
Atlan,Staff Software Engineer ( Foundation Platform),https://jobs.ashbyhq.com/atlan/c13156fc-1792-496d-93c4-4fbd6db5c1f8,India,2026-03-24,3,Engineering,Principal/Staff,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""PYTHON"", ""SQL""]",9.5,1.0,2026-03-26,2026-03-27
Atlan,Strategic Customer Success Manager,https://jobs.ashbyhq.com/atlan/be21d016-27b1-484c-8ca9-7b107ed222be,United States,2026-01-08,78,Customer Success,Manager,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",6.5,0.0,2026-03-26,2026-03-27
Atlan,"VP, Professional Services",https://jobs.ashbyhq.com/atlan/d6853556-d7d5-4e4d-9f80-03fa104b3feb,United States,2025-12-11,106,Customer Success,Director+,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",,[],8.0,1.0,2026-03-26,2026-03-27
Atlassian,Product and design,https://www.atlassian.com/company/careers/all-jobs?team=Design%2CProduct%20Management&location=&search=,,,,Design,Mid,Data Intelligence,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""DESIGN""]",3.8,0.0,2026-03-25,2026-03-27
BigEye,Developer Tools for Data Observability,https://www.bigeye.com/product/dev-tools,,,,Engineering,Mid,Data Observability,Data Observability,"[""Data Observability""]",OBSERVABILITY,"[""OBSERVABILITY""]",11.8,1.5,2026-03-25,2026-03-27
Boomi,AI Forward Deployed Engineer,https://boomi.com/boomi-jobs/?gh_jid=5777859004,,,,Engineering,Mid,ETL/Connectors,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI""]",7.8,2.0,2026-03-26,2026-03-27
Boomi,AI Security Engineer,https://boomi.com/boomi-jobs/?gh_jid=5746203004,,,,Security,Mid,ETL/Connectors,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI"", ""SECURITY""]",7.8,2.0,2026-03-26,2026-03-27
Boomi,AI Strategy & Business Value Lead,https://boomi.com/boomi-jobs/?gh_jid=5817491004,,,,Operations,Senior,ETL/Connectors,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI""]",8.5,3.0,2026-03-26,2026-03-27
Boomi,API Management Lead agentic transformation with total API control,https://boomi.com/platform/api-management/,,,,Operations,Senior,ETL/Connectors,ETL/Integration,"[""ETL/Integration""]",API,"[""API""]",9.5,1.0,2026-03-26,2026-03-27
Boomi,Advisory Services Enterprise Architect,https://boomi.com/boomi-jobs/?gh_jid=5831081004,,,,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.8,0.0,2026-03-26,2026-03-27
Boomi,Advisory Services Platform Architect,https://boomi.com/boomi-jobs/?gh_jid=5832798004,,,,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",5.8,0.0,2026-03-26,2026-03-27
Boomi,Advisory Services Technical Account Manager,https://boomi.com/boomi-jobs/?gh_jid=5832358004,,,,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,Boomi Platform Architect- Remote Setup (EMEA Based),https://boomi.com/boomi-jobs/?gh_jid=5835707004,,,,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",5.8,0.0,2026-03-26,2026-03-27
Boomi,Boomi Principal Technical Architect - Professional Services,https://boomi.com/boomi-jobs/?gh_jid=5765111004,,,,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",7.5,1.0,2026-03-26,2026-03-27
Boomi,CRM/CPQ Architect (ServiceNow),https://boomi.com/boomi-jobs/?gh_jid=5780585004,,,,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.8,0.0,2026-03-26,2026-03-27
Boomi,Cloud Platform Field Engineer,https://boomi.com/boomi-jobs/?gh_jid=5826253004,,,,Engineering,Mid,ETL/Connectors,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",3.8,0.0,2026-03-26,2026-03-27
Boomi,Code/Dev Security Engineer,https://boomi.com/boomi-jobs/?gh_jid=5747557004,,,,Security,Mid,ETL/Connectors,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",3.8,0.0,2026-03-26,2026-03-27
Boomi,"Commercial Sales Manager, Barcelona - Benelux & Nordic",https://boomi.com/boomi-jobs/?gh_jid=5834420004,,,,Design,Manager,ETL/Connectors,Product Management,"[""Product Management""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,"Customer Journey Marketing Specialist - Marketo, Bangalore",https://boomi.com/boomi-jobs/?gh_jid=5826249004,,,,Marketing,Mid,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",3.8,0.0,2026-03-26,2026-03-27
Boomi,Customer Success Manager - Enterprise West,https://boomi.com/boomi-jobs/?gh_jid=5828538004,,,,Customer Success,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,"Developer Docs Explore Boomi’s APIs, SDKs, and technical integration guides",https://developer.boomi.com/,,,,Engineering,Mid,ETL/Connectors,ETL/Integration,"[""ETL/Integration""]",INTEGRATION,"[""INTEGRATION"", ""ENGINEERING""]",8.8,0.0,2026-03-26,2026-03-27
Boomi,"Director, Commercial Sales (Account Management)",https://boomi.com/boomi-jobs/?gh_jid=5786917004,,,,Sales,Director+,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",6.0,1.0,2026-03-26,2026-03-27
Boomi,"Director, Commercial Sales (New Logo Acquisition)",https://boomi.com/boomi-jobs/?gh_jid=5785828004,,,,Design,Director+,ETL/Connectors,Product Management,"[""Product Management""]",ANALYTICS,"[""ANALYTICS""]",6.0,1.0,2026-03-26,2026-03-27
Boomi,Enterprise Sales Account Manager (Texas),https://boomi.com/boomi-jobs/?gh_jid=5732998004,,,,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,Enterprise Sales Development Manager,https://boomi.com/boomi-jobs/?gh_jid=5781610004,,,,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,Graphic Designer,https://boomi.com/boomi-jobs/?gh_jid=5832928004,,,,Design,Mid,ETL/Connectors,Product Management,"[""Product Management""]",,[],3.8,0.0,2026-03-26,2026-03-27
Boomi,Help Docs Find detailed product guides and technical references,https://help.boomi.com/,,,,Design,Mid,ETL/Connectors,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT""]",3.8,2.0,2026-03-26,2026-03-27
Boomi,IT Procurement Sourcing Manager,https://boomi.com/boomi-jobs/?gh_jid=5803871004,,,,Finance,Manager,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,IT Senior Support Analyst,https://boomi.com/boomi-jobs/?gh_jid=5810165004,,,,Engineering,Senior,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",6.5,1.0,2026-03-26,2026-03-27
Boomi,"Manager, Customer Success",https://boomi.com/boomi-jobs/?gh_jid=5806915004,,,,Customer Success,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,"Manager, Global RFx- PreSales Operations",https://boomi.com/boomi-jobs/?gh_jid=5803394004,,,,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,Mid Market Account Manager,https://boomi.com/boomi-jobs/?gh_jid=5829468004,,,,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,Midmarket Account Manager,https://boomi.com/boomi-jobs/?gh_jid=5836195004,,,,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-27,2026-03-27
Boomi,Partner Account Manager,https://boomi.com/boomi-jobs/?gh_jid=5799490004,,,,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,Partner Account Manager- Strategic Alliances,https://boomi.com/boomi-jobs/?gh_jid=5798290004,,,,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,Presales Data Analyst - Tool Admin,https://boomi.com/boomi-jobs/?gh_jid=5755529004,,,,Data/Analytics,Mid,ETL/Connectors,Analytics / BI,"[""Analytics / BI""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",3.8,0.0,2026-03-26,2026-03-27
Boomi,Principal AI Field Architect,https://boomi.com/boomi-jobs/?gh_jid=5809330004,,,,Engineering,Principal/Staff,ETL/Connectors,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI""]",9.5,3.0,2026-03-26,2026-03-27
Boomi,Principal Software Engineer,https://boomi.com/boomi-jobs/?gh_jid=5820429004,,,,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.5,1.0,2026-03-26,2026-03-27
Boomi,Principal Software Engineer - AI,https://boomi.com/boomi-jobs/?gh_jid=5786933004,,,,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",AI,"[""AI""]",9.5,3.0,2026-03-26,2026-03-27
Boomi,Principal Technical Proposals Specialist,https://boomi.com/boomi-jobs/?gh_jid=5837831004,,,,Operations,Principal/Staff,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",,[],5.5,1.0,2026-03-26,2026-03-27
Boomi,"Product Manager, Boomi AI",https://boomi.com/boomi-jobs/?gh_jid=5803495004,,,,Product,Manager,ETL/Connectors,Product Management,"[""Product Management""]",AI,"[""AI""]",6.5,2.0,2026-03-26,2026-03-27
Boomi,"Product Marketing Manager, Platform and Solutions",https://boomi.com/boomi-jobs/?gh_jid=5820225004,,,,Engineering,Manager,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""DEVOPS"", ""MANAGEMENT""]",6.5,0.0,2026-03-26,2026-03-27
Boomi,"Product Support Engineer, Boomi- (UK based)",https://boomi.com/boomi-jobs/?gh_jid=5834248004,,,,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""ENGINEERING""]",5.8,0.0,2026-03-26,2026-03-27
Boomi,Product Updates Stay current with the latest platform enhancements,https://boomi.com/product-updates/,,,,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""DEVOPS""]",5.8,0.0,2026-03-26,2026-03-27
Boomi,Resource Manager,https://boomi.com/boomi-jobs/?gh_jid=5832796004,,,,Operations,Manager,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,Revenue Analytics Engineer,https://boomi.com/boomi-jobs/?gh_jid=5776973004,,,,Engineering,Mid,ETL/Connectors,Analytics / BI,"[""Analytics / BI""]",ANALYTICS,"[""ANALYTICS"", ""ENGINEERING"", ""SQL""]",3.8,0.0,2026-03-26,2026-03-27
Boomi,Scaled Customer Success Manager,https://boomi.com/boomi-jobs/?gh_jid=5796261004,,,,Customer Success,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Boomi,Security Architect,https://boomi.com/boomi-jobs/?gh_jid=5746205004,,,,Security,Mid,ETL/Connectors,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",3.8,0.0,2026-03-26,2026-03-27
